10197,3477.997861
3829,3477.997868
8968,3477.997868
11841,3477.997876
19052,3477.997876
647,3477.997884
1306,3477.997891
1486,3477.997891
4216,3477.997891
1895,3477.997899
2506,3477.997899
3280,3477.997899
6306,3477.997899
2941,3477.997906
11824,3477.997906
409,3477.997914
2378,3477.997914
17418,3477.997914
713,3477.997922
791,3477.997922
1869,3477.997922
3905,3477.997922
11772,3477.997922
17396,3477.997922
4313,3477.997929
4320,3477.997929
5527,3477.997929
11689,3477.997929
1213,3477.997937
1578,3477.997937
13944,3477.997937
3737,3477.997944
5992,3477.997944
63694,3477.997944
413,3477.997952
1831,3477.997959
3424,3477.997959
4018,3477.997959
8778,3477.997959
11598,3477.997959
5162,3477.997967
5739,3477.997967
11693,3477.997967
11702,3477.997967
1907,3477.997975
2540,3477.997975
55005,3477.997975
6816,3477.997982
6993,3477.997982
483,3477.99799
1509,3477.99799
3453,3477.99799
3615,3477.99799
21135,3477.99799
1302,3477.997997
1566,3477.997997
4045,3477.997997
6298,3477.997997
17013,3477.997997
727,3477.998005
1487,3477.998005
10158,3477.998005
27187,3477.998005
4704,3477.99802
709,3477.998028
3883,3477.998028
5496,3477.998028
15136,3477.998028
2210,3477.998035
6257,3477.998035
14616,3477.998035
445,3477.998043
735,3477.99805
819,3477.99805
3753,3477.99805
11349,3477.99805
323,3477.998058
364,3477.998066
1466,3477.998066
3951,3477.998066
2261,3477.998073
11604,3477.998073
6719,3477.998081
11835,3477.998081
19523,3477.998081
6280,3477.998088
17020,3477.998088
22787,3477.998088
5669,3477.998096
63689,3477.998096
1505,3477.998104
197,3477.998111
1884,3477.998111
13095,3477.998111
2283,3477.998119
3845,3477.998119
6146,3477.998119
3613,3477.998126
11735,3477.998126
18601,3477.998126
11704,3477.998134
1969,3477.998142
56140,3477.998142
1541,3477.998149
1690,3477.998149
6282,3477.998149
11707,3477.998149
11863,3477.998149
27281,3477.998149
3183,3477.998157
3228,3477.998157
5517,3477.998157
9317,3477.998157
2332,3477.998164
2344,3477.998164
5227,3477.998172
2560,3477.998179
3010,3477.998179
16639,3477.998179
3116,3477.998187
3247,3477.998187
3763,3477.998187
3921,3477.998187
23259,3477.998187
56099,3477.998187
11840,3477.998195
13106,3477.998195
57053,3477.998195
1713,3477.998202
3112,3477.99821
3339,3477.99821
3376,3477.99821
3848,3477.99821
3856,3477.99821
11722,3477.99821
12181,3477.99821
14883,3477.99821
2268,3477.998217
11819,3477.998217
11874,3477.998217
4389,3477.998225
9019,3477.998233
10260,3477.998233
49166,3477.998233
3784,3477.99824
6275,3477.99824
7293,3477.99824
8145,3477.998248
9757,3477.998248
11853,3477.998248
18828,3477.998248
7682,3477.998255
11410,3477.998255
11701,3477.998255
11719,3477.998255
5650,3477.998263
17398,3477.998263
35997,3477.998263
3160,3477.99827
3220,3477.99827
8518,3477.99827
11838,3477.99827
11854,3477.99827
21255,3477.99827
27210,3477.99827
1788,3477.998278
4000,3477.998278
6726,3477.998278
11691,3477.998278
55516,3477.998278
1503,3477.998286
3619,3477.998286
9364,3477.998286
11873,3477.998286
56129,3477.998286
11864,3477.998293
14297,3477.998293
1957,3477.998301
4540,3477.998301
6272,3477.998301
7080,3477.998301
9046,3477.998301
46032,3477.998316
56106,3477.998316
2355,3477.998324
3162,3477.998324
3194,3477.998324
7078,3477.998324
55861,3477.998324
56115,3477.998324
116,3477.998331
11859,3477.998331
1474,3477.998339
3161,3477.998339
8830,3477.998339
3064,3477.998346
3709,3477.998346
3931,3477.998346
9720,3477.998346
11851,3477.998346
56342,3477.998346
56851,3477.998346
57140,3477.998354
50,3477.998361
632,3477.998361
1285,3477.998361
3654,3477.998361
11862,3477.998361
56114,3477.998361
56142,3477.998361
1211,3477.998369
6281,3477.998369
6579,3477.998369
8832,3477.998369
11871,3477.998369
29632,3477.998369
3617,3477.998377
3762,3477.998377
2118,3477.998384
3802,3477.998384
6725,3477.998384
11739,3477.998384
1133,3477.998392
2341,3477.998392
11724,3477.998392
3226,3477.998399
5728,3477.998399
11731,3477.998399
27216,3477.998399
2133,3477.998407
3871,3477.998407
11950,3477.998407
16795,3477.998407
1608,3477.998415
17381,3477.998415
27027,3477.998415
56845,3477.998415
5291,3477.998422
6799,3477.998422
11694,3477.998422
17349,3477.998422
23251,3477.998422
1024,3477.99843
2220,3477.99843
24307,3477.99843
27279,3477.99843
56292,3477.99843
554,3477.998437
2406,3477.998437
11920,3477.998437
12100,3477.998437
57151,3477.998437
1376,3477.998445
3907,3477.998445
6274,3477.998445
11743,3477.998445
23477,3477.998445
30729,3477.998445
56112,3477.998445
1269,3477.998453
1960,3477.998453
2947,3477.998453
3399,3477.998453
12467,3477.998453
56145,3477.998453
57171,3477.998453
923,3477.99846
3186,3477.99846
7674,3477.99846
17073,3477.99846
56144,3477.99846
1095,3477.998468
1434,3477.998468
9785,3477.998468
17391,3477.998468
57148,3477.998468
1832,3477.998475
3190,3477.998475
32371,3477.998475
33959,3477.998475
54231,3477.998475
423,3477.998483
551,3477.998483
11247,3477.998483
48758,3477.998483
408,3477.99849
831,3477.99849
2733,3477.99849
4742,3477.99849
11712,3477.99849
14576,3477.99849
17026,3477.99849
53632,3477.99849
57169,3477.99849
584,3477.998498
1512,3477.998498
2362,3477.998498
2425,3477.998498
4235,3477.998498
109702,3477.998498
2135,3477.998506
3894,3477.998506
21966,3477.998506
1469,3477.998513
3211,3477.998513
7063,3477.998513
11720,3477.998513
11831,3477.998513
16331,3477.998513
56102,3477.998513
56395,3477.998513
313,3477.998521
1336,3477.998521
5882,3477.998521
11690,3477.998521
21168,3477.998521
56146,3477.998521
922,3477.998528
3066,3477.998528
11852,3477.998528
2643,3477.998536
11703,3477.998536
11845,3477.998536
17048,3477.998536
33990,3477.998536
41473,3477.998536
63716,3477.998536
135,3477.998544
143,3477.998544
1291,3477.998544
1972,3477.998544
2266,3477.998544
5484,3477.998544
5591,3477.998544
10572,3477.998544
54253,3477.998544
57156,3477.998544
2790,3477.998551
2914,3477.998551
3159,3477.998551
55760,3477.998551
92832,3477.998551
1451,3477.998559
14101,3477.998559
30895,3477.998559
665,3477.998566
4910,3477.998566
5033,3477.998566
5714,3477.998566
11875,3477.998566
30893,3477.998566
245,3477.998574
1262,3477.998574
63691,3477.998574
5054,3477.998581
8537,3477.998581
15543,3477.998581
17250,3477.998581
30708,3477.998581
314,3477.998589
2466,3477.998589
2486,3477.998589
4188,3477.998589
4528,3477.998589
5003,3477.998589
11865,3477.998589
27775,3477.998589
30892,3477.998589
44832,3477.998589
63705,3477.998589
141,3477.998597
1828,3477.998597
13364,3477.998597
2038,3477.998604
8636,3477.998604
27205,3477.998604
56372,3477.998604
97330,3477.998604
14,3477.998612
1606,3477.998612
3151,3477.998612
3587,3477.998612
11573,3477.998612
12359,3477.998612
21642,3477.998612
634,3477.998619
3691,3477.998619
11857,3477.998619
29873,3477.998619
37925,3477.998619
52352,3477.998619
56137,3477.998619
1902,3477.998627
2998,3477.998627
9663,3477.998627
3930,3477.998635
7145,3477.998635
11856,3477.998635
14523,3477.998635
1842,3477.998642
6338,3477.998642
11867,3477.998642
19288,3477.998642
24130,3477.998642
27262,3477.998642
57305,3477.998642
66481,3477.998642
6349,3477.99865
27192,3477.99865
92799,3477.99865
1396,3477.998657
3178,3477.998657
3765,3477.998657
6297,3477.998657
27200,3477.998657
27254,3477.998657
57155,3477.998657
1305,3477.998665
2193,3477.998665
7576,3477.998665
25118,3477.998665
56110,3477.998665
56375,3477.998665
731,3477.998673
1810,3477.998673
10879,3477.998673
14767,3477.998673
16975,3477.998673
17047,3477.998673
17510,3477.998673
24529,3477.998673
47887,3477.998673
56848,3477.998673
111569,3477.998673
368,3477.99868
675,3477.99868
974,3477.99868
1821,3477.99868
6273,3477.99868
6410,3477.99868
10430,3477.99868
20603,3477.99868
2034,3477.998688
11726,3477.998688
7,3477.998695
1246,3477.998695
3139,3477.998695
17642,3477.998695
21310,3477.998695
56841,3477.998695
2253,3477.998703
2718,3477.998703
5507,3477.998703
5777,3477.998703
8831,3477.998703
11849,3477.998703
11876,3477.998703
20759,3477.998703
23234,3477.998703
56141,3477.998703
784,3477.99871
2304,3477.99871
2955,3477.99871
4177,3477.99871
8113,3477.99871
9082,3477.99871
13303,3477.99871
16993,3477.99871
57788,3477.99871
2269,3477.998718
2901,3477.998718
10291,3477.998718
12041,3477.998718
18128,3477.998718
18528,3477.998718
19182,3477.998718
21264,3477.998718
44757,3477.998718
44760,3477.998718
48792,3477.998718
57165,3477.998718
63676,3477.998718
103474,3477.998718
1477,3477.998726
1925,3477.998726
2262,3477.998726
6267,3477.998726
10573,3477.998726
11655,3477.998726
28241,3477.998726
28274,3477.998726
38971,3477.998726
112779,3477.998726
2399,3477.998733
3766,3477.998733
6303,3477.998733
13217,3477.998733
30898,3477.998733
67729,3477.998733
77238,3477.998733
309,3477.998741
2364,3477.998741
2621,3477.998741
15023,3477.998741
21143,3477.998741
56148,3477.998741
57084,3477.998741
57153,3477.998741
147,3477.998748
1120,3477.998748
5934,3477.998748
7374,3477.998748
13976,3477.998748
114385,3477.998748
1962,3477.998756
4655,3477.998756
4900,3477.998756
7047,3477.998756
8533,3477.998756
16094,3477.998756
16115,3477.998756
17030,3477.998756
30887,3477.998756
31,3477.998764
1266,3477.998764
1403,3477.998764
1820,3477.998764
3614,3477.998764
3867,3477.998764
4924,3477.998764
8434,3477.998764
9234,3477.998764
9504,3477.998764
13268,3477.998764
24273,3477.998764
111577,3477.998764
1478,3477.998771
2274,3477.998771
2398,3477.998771
7460,3477.998771
11830,3477.998771
17374,3477.998771
56151,3477.998771
352,3477.998779
988,3477.998779
3334,3477.998779
3483,3477.998779
5658,3477.998779
6277,3477.998779
6307,3477.998779
11705,3477.998779
11866,3477.998779
17761,3477.998779
26582,3477.998779
57178,3477.998779
2243,3477.998786
4746,3477.998786
6309,3477.998786
7759,3477.998786
26015,3477.998786
33754,3477.998786
1461,3477.998794
2987,3477.998794
3230,3477.998794
4514,3477.998794
5000,3477.998794
5398,3477.998794
5766,3477.998794
9167,3477.998794
9974,3477.998794
771,3477.998801
3623,3477.998801
7767,3477.998801
9403,3477.998801
21279,3477.998801
28779,3477.998801
95614,3477.998801
1043,3477.998809
3347,3477.998809
3864,3477.998809
6488,3477.998809
11737,3477.998809
30891,3477.998809
77253,3477.998809
515,3477.998817
1394,3477.998817
4213,3477.998817
6339,3477.998817
11914,3477.998817
21283,3477.998817
111100,3477.998817
546,3477.998824
1481,3477.998824
3167,3477.998824
4232,3477.998824
6302,3477.998824
26168,3477.998824
56101,3477.998824
56162,3477.998824
57312,3477.998824
2963,3477.998832
5552,3477.998832
7079,3477.998832
10425,3477.998832
21314,3477.998832
1614,3477.998839
1866,3477.998839
3884,3477.998839
4222,3477.998839
7355,3477.998839
9995,3477.998839
11827,3477.998839
11919,3477.998839
30380,3477.998839
57177,3477.998839
943,3477.998847
5905,3477.998847
6027,3477.998847
6128,3477.998847
11104,3477.998847
11910,3477.998847
17059,3477.998847
21390,3477.998847
1482,3477.998855
2202,3477.998855
2401,3477.998855
2484,3477.998855
3851,3477.998855
5731,3477.998855
6293,3477.998855
9665,3477.998855
350,3477.998862
842,3477.998862
1420,3477.998862
1489,3477.998862
5613,3477.998862
9272,3477.998862
11250,3477.998862
11688,3477.998862
13075,3477.998862
14544,3477.998862
27271,3477.998862
57307,3477.998862
1004,3477.99887
1016,3477.99887
2451,3477.99887
5423,3477.99887
5733,3477.99887
11728,3477.99887
15942,3477.99887
38363,3477.99887
668,3477.998877
1364,3477.998877
1370,3477.998877
3736,3477.998877
4195,3477.998877
6285,3477.998877
16922,3477.998877
16925,3477.998877
17996,3477.998877
33996,3477.998877
57518,3477.998877
270,3477.998885
1808,3477.998885
7283,3477.998885
8861,3477.998885
12361,3477.998885
12504,3477.998885
14122,3477.998885
19787,3477.998885
21173,3477.998885
29911,3477.998885
30897,3477.998885
56167,3477.998885
79380,3477.998885
1948,3477.998892
1956,3477.998892
2984,3477.998892
3146,3477.998892
6271,3477.998892
8034,3477.998892
11239,3477.998892
11725,3477.998892
16210,3477.998892
19489,3477.998892
20895,3477.998892
33939,3477.998892
48768,3477.998892
56349,3477.998892
944,3477.9989
7928,3477.9989
14535,3477.9989
17042,3477.9989
17375,3477.9989
38556,3477.9989
56348,3477.9989
66501,3477.9989
92155,3477.9989
312,3477.998908
1121,3477.998908
1292,3477.998908
3363,3477.998908
5918,3477.998908
21422,3477.998908
22736,3477.998908
1814,3477.998915
2358,3477.998915
4563,3477.998915
9673,3477.998915
11985,3477.998915
30309,3477.998915
57523,3477.998915
123114,3477.998915
687,3477.998923
1325,3477.998923
1863,3477.998923
1864,3477.998923
4117,3477.998923
4775,3477.998923
9505,3477.998923
21461,3477.998923
56707,3477.998923
2023,3477.99893
3067,3477.99893
3862,3477.99893
3991,3477.99893
4175,3477.99893
4710,3477.99893
5149,3477.99893
12961,3477.99893
15463,3477.99893
30901,3477.99893
56847,3477.99893
98336,3477.99893
750,3477.998938
1450,3477.998938
1463,3477.998938
1984,3477.998938
8660,3477.998938
8684,3477.998938
11699,3477.998938
11700,3477.998938
11825,3477.998938
12421,3477.998938
12955,3477.998938
14632,3477.998938
17350,3477.998938
63665,3477.998938
1330,3477.998946
2272,3477.998946
2763,3477.998946
3812,3477.998946
8835,3477.998946
11409,3477.998946
11773,3477.998946
17337,3477.998946
19997,3477.998946
27274,3477.998946
56856,3477.998946
93560,3477.998946
1580,3477.998953
2895,3477.998953
3103,3477.998953
3625,3477.998953
4640,3477.998953
5758,3477.998953
7717,3477.998953
12060,3477.998953
14904,3477.998953
19130,3477.998953
23515,3477.998953
345,3477.998961
2080,3477.998961
6645,3477.998961
6894,3477.998961
9979,3477.998961
11738,3477.998961
11870,3477.998961
13147,3477.998961
33933,3477.998961
56346,3477.998961
57665,3477.998961
857,3477.998968
1447,3477.998968
2376,3477.998968
2904,3477.998968
3384,3477.998968
3898,3477.998968
7279,3477.998968
15582,3477.998968
16351,3477.998968
46975,3477.998968
57472,3477.998968
1753,3477.998976
4579,3477.998976
6741,3477.998976
11697,3477.998976
12067,3477.998976
28108,3477.998976
56161,3477.998976
1332,3477.998984
1829,3477.998984
2033,3477.998984
2161,3477.998984
3172,3477.998984
11628,3477.998984
11629,3477.998984
11850,3477.998984
11860,3477.998984
12494,3477.998984
17008,3477.998984
22057,3477.998984
26167,3477.998984
30884,3477.998984
55850,3477.998984
60746,3477.998984
2480,3477.998991
2737,3477.998991
3510,3477.998991
4906,3477.998991
7269,3477.998991
7289,3477.998991
11730,3477.998991
12845,3477.998991
17202,3477.998991
20189,3477.998991
24542,3477.998991
28711,3477.998991
48793,3477.998991
54713,3477.998991
58731,3477.998991
58752,3477.998991
656,3477.998999
795,3477.998999
1117,3477.998999
1813,3477.998999
3844,3477.998999
9343,3477.998999
9381,3477.998999
11903,3477.998999
21145,3477.998999
30899,3477.998999
51178,3477.998999
56209,3477.998999
3857,3477.999006
4785,3477.999006
6613,3477.999006
18146,3477.999006
23467,3477.999006
66468,3477.999006
1039,3477.999014
3880,3477.999014
4350,3477.999014
6341,3477.999014
8544,3477.999014
8629,3477.999014
17007,3477.999014
28402,3477.999014
44421,3477.999014
67043,3477.999014
1707,3477.999021
2306,3477.999021
2841,3477.999021
3904,3477.999021
4185,3477.999021
4197,3477.999021
6304,3477.999021
7336,3477.999021
9829,3477.999021
10757,3477.999021
11733,3477.999021
16545,3477.999021
18277,3477.999021
21169,3477.999021
31248,3477.999021
56854,3477.999021
57076,3477.999021
57172,3477.999021
123048,3477.999021
2288,3477.999029
2879,3477.999029
7406,3477.999029
9622,3477.999029
10778,3477.999029
11114,3477.999029
20036,3477.999029
21952,3477.999029
23468,3477.999029
26502,3477.999029
33967,3477.999029
360,3477.999037
565,3477.999037
729,3477.999037
1229,3477.999037
6721,3477.999037
9277,3477.999037
11521,3477.999037
16997,3477.999037
17036,3477.999037
17358,3477.999037
27954,3477.999037
30533,3477.999037
56857,3477.999037
57167,3477.999037
18,3477.999044
39,3477.999044
372,3477.999044
949,3477.999044
5325,3477.999044
7130,3477.999044
13476,3477.999044
14097,3477.999044
16232,3477.999044
28571,3477.999044
55704,3477.999044
57149,3477.999044
66466,3477.999044
302,3477.999052
386,3477.999052
1624,3477.999052
2980,3477.999052
3500,3477.999052
3906,3477.999052
4025,3477.999052
5612,3477.999052
6825,3477.999052
11858,3477.999052
11961,3477.999052
21277,3477.999052
30816,3477.999052
1786,3477.999059
3233,3477.999059
3760,3477.999059
4870,3477.999059
5355,3477.999059
10821,3477.999059
11832,3477.999059
12127,3477.999059
12612,3477.999059
14116,3477.999059
16608,3477.999059
16982,3477.999059
17074,3477.999059
22137,3477.999059
57163,3477.999059
114346,3477.999059
459,3477.999067
5275,3477.999067
5769,3477.999067
7707,3477.999067
9310,3477.999067
12797,3477.999067
14807,3477.999067
20491,3477.999067
27275,3477.999067
43555,3477.999067
56050,3477.999067
3485,3477.999075
3656,3477.999075
5744,3477.999075
9270,3477.999075
11497,3477.999075
11734,3477.999075
20480,3477.999075
38634,3477.999075
56344,3477.999075
1636,3477.999082
3236,3477.999082
3886,3477.999082
4662,3477.999082
4872,3477.999082
10505,3477.999082
11960,3477.999082
12152,3477.999082
26725,3477.999082
1586,3477.99909
2263,3477.99909
3079,3477.99909
3303,3477.99909
3928,3477.99909
4341,3477.99909
4357,3477.99909
4591,3477.99909
5717,3477.99909
6728,3477.99909
7519,3477.99909
10455,3477.99909
17160,3477.99909
21272,3477.99909
37498,3477.99909
636,3477.999097
3142,3477.999097
4992,3477.999097
5522,3477.999097
5740,3477.999097
6266,3477.999097
11695,3477.999097
11953,3477.999097
13779,3477.999097
18054,3477.999097
21189,3477.999097
22431,3477.999097
24106,3477.999097
63712,3477.999097
328,3477.999105
2346,3477.999105
2900,3477.999105
2925,3477.999105
4715,3477.999105
4950,3477.999105
5564,3477.999105
7646,3477.999105
9430,3477.999105
11839,3477.999105
12094,3477.999105
12698,3477.999105
15285,3477.999105
25974,3477.999105
30399,3477.999105
35679,3477.999105
57664,3477.999105
743,3477.999112
899,3477.999112
3045,3477.999112
3145,3477.999112
4771,3477.999112
6827,3477.999112
8248,3477.999112
9004,3477.999112
11741,3477.999112
12131,3477.999112
12160,3477.999112
12470,3477.999112
14124,3477.999112
17025,3477.999112
2244,3477.99912
2657,3477.99912
3745,3477.99912
4181,3477.99912
6034,3477.99912
10157,3477.99912
11706,3477.99912
11740,3477.99912
17044,3477.99912
19064,3477.99912
28524,3477.99912
30412,3477.99912
39299,3477.99912
50885,3477.99912
57519,3477.99912
97842,3477.99912
211,3477.999128
1697,3477.999128
3314,3477.999128
5166,3477.999128
11847,3477.999128
12140,3477.999128
17014,3477.999128
496,3477.999135
1379,3477.999135
1704,3477.999135
1853,3477.999135
3223,3477.999135
4966,3477.999135
6655,3477.999135
8169,3477.999135
8496,3477.999135
9096,3477.999135
10967,3477.999135
11796,3477.999135
17012,3477.999135
17015,3477.999135
17216,3477.999135
18311,3477.999135
24510,3477.999135
26200,3477.999135
27284,3477.999135
30909,3477.999135
56352,3477.999135
1005,3477.999143
1647,3477.999143
3198,3477.999143
5770,3477.999143
6872,3477.999143
13304,3477.999143
15344,3477.999143
21621,3477.999143
57164,3477.999143
58272,3477.999143
59131,3477.999143
112586,3477.999143
809,3477.99915
3297,3477.99915
3801,3477.99915
4220,3477.99915
6828,3477.99915
8156,3477.99915
10750,3477.99915
11279,3477.99915
11975,3477.99915
12141,3477.99915
14533,3477.99915
16516,3477.99915
20949,3477.99915
32919,3477.99915
35423,3477.99915
53171,3477.99915
598,3477.999158
1604,3477.999158
3322,3477.999158
4173,3477.999158
5483,3477.999158
5950,3477.999158
8563,3477.999158
11846,3477.999158
12132,3477.999158
13199,3477.999158
18018,3477.999158
27406,3477.999158
33975,3477.999158
42878,3477.999158
48338,3477.999158
63710,3477.999158
117270,3477.999158
400,3477.999166
1699,3477.999166
2418,3477.999166
2892,3477.999166
3695,3477.999166
5460,3477.999166
11499,3477.999166
14556,3477.999166
17211,3477.999166
18064,3477.999166
29293,3477.999166
100958,3477.999166
963,3477.999173
1705,3477.999173
2804,3477.999173
3213,3477.999173
11729,3477.999173
11828,3477.999173
11940,3477.999173
15327,3477.999173
17006,3477.999173
17394,3477.999173
22373,3477.999173
46866,3477.999173
49035,3477.999173
540,3477.999181
1418,3477.999181
2150,3477.999181
3583,3477.999181
4174,3477.999181
5126,3477.999181
5228,3477.999181
6340,3477.999181
9080,3477.999181
12177,3477.999181
13863,3477.999181
27129,3477.999181
28348,3477.999181
33943,3477.999181
35110,3477.999181
56113,3477.999181
356,3477.999188
1611,3477.999188
5409,3477.999188
6300,3477.999188
11698,3477.999188
17063,3477.999188
24543,3477.999188
35531,3477.999188
59119,3477.999188
66479,3477.999188
77260,3477.999188
1781,3477.999196
2345,3477.999196
3764,3477.999196
3800,3477.999196
3927,3477.999196
4191,3477.999196
5454,3477.999196
6243,3477.999196
6559,3477.999196
8618,3477.999196
9051,3477.999196
10076,3477.999196
11614,3477.999196
11788,3477.999196
11941,3477.999196
12579,3477.999196
24692,3477.999196
30908,3477.999196
31416,3477.999196
32032,3477.999196
56108,3477.999196
1684,3477.999204
1833,3477.999204
2217,3477.999204
3187,3477.999204
3336,3477.999204
4040,3477.999204
6337,3477.999204
6530,3477.999204
8323,3477.999204
11070,3477.999204
11833,3477.999204
12320,3477.999204
17377,3477.999204
17408,3477.999204
17462,3477.999204
32203,3477.999204
51301,3477.999204
52477,3477.999204
117290,3477.999204
2577,3477.999211
4485,3477.999211
5641,3477.999211
6286,3477.999211
9289,3477.999211
11382,3477.999211
11956,3477.999211
18761,3477.999211
29865,3477.999211
33932,3477.999211
44767,3477.999211
44799,3477.999211
57154,3477.999211
57525,3477.999211
92816,3477.999211
95627,3477.999211
1290,3477.999219
1371,3477.999219
3532,3477.999219
3840,3477.999219
4234,3477.999219
4916,3477.999219
